StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,timing_intro_First Click,timing_intro_Last Click,timing_intro_Page Submit,timing_intro_Click Count,browser_data_Browser,browser_data_Version,browser_data_Operating System,browser_data_Resolution,Q542,Q598,Q726,timing_agree_First Click,timing_agree_Last Click,timing_agree_Page Submit,timing_agree_Click Count,Q830,Q751,Q516_1,Q516_2,Q516_3,Q516_4,Q516_5,Q770,Q770_156_TEXT,Q831,Q831_156_TEXT,timing_ontrack_First Click,timing_ontrack_Last Click,timing_ontrack_Page Submit,timing_ontrack_Click Count,Q831.1,Q832,Q838,Q839,Q843_1,Q843_2,Q843_3,Q851_1,Q851_2,Q851_3,Q851_4,Q851_5,Q851_6,Q851_7,Q851_8,Q851_9,Q851_10,Q851_11,Q849,Q850,Q845,Q847,Q848,Q844,Q832.1,timing_end_First Click,timing_end_Last Click,timing_end_Page Submit,timing_end_Click Count,hashed_id
2022-03-22 17:49,2022-03-22 18:29,IP Address,100,2412,True,2022-03-22 18:29,R_3npJz1dB85KCZdW,,,,,anonymous,EN,4.573,4.573,32.084,1,Chrome,98.0.4758.136,Windows NT 10.0,1536x864,Somewhat agree,Somewhat agree,Agree,14.205,38.624,44.326,5,Yes,Disagree,3,1,-5,-5,-1,"University resources,Study tips,Information about CS related clubs,FAQs about assignments / homework,More practice content",,Other,"I'd prefer the emails to be something like quercus announcements or a webpage somewhere that I can check when planning my week because emails get buried, I prefer having every announcement in the same place so it's easier to check and I know if I've missed something, and if I get frequent emails about something I end up accidentally ignoring them.",2.619,459.532,461.586,42,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,5.0,5.0,-5.0,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,"I watched the video once, then again while taking notes, then I typed out a reflection, then I read it out loud to the voice submission.",Probably 3 or 4 times the video length,Yes,The transcription was often not what I said.,No,"In my opinion the word count for them should have been different depending on the length of the video. I sometimes found myself saying things in as many words as possible (to the point of reading out abbreviations and separating contractions) because the video was too short to really write 200 words on (I checked the transcript of one of the videos and the word count spoken was less than 200), which doesn't help you understand a topic as much as point form summarizing in diagrams and the least amount of words does (at least for me). I also found that the time it took to do them and the stress of the voice recordings meant I put off doing PCRS until the last minute and sometimes didn't watch the rest of the videos until I had time after they were due, or just put them on the fastest speed to get a vague idea of them. I know this was for a research study, but generally I think something like getting us to upload the notes we took of the videos or something would have been a lot more helpful, that way we could have summarized the way that works best for us and it would have covered all the content equally. ","Yes, I am willing to be contacted",15.46,114.492,116.408,2,bcfb557e13e2fcb88789a874ea91ba31068ba9c621df0f9042426dc3220978b8
2022-03-22 19:22,2022-03-22 19:31,IP Address,100,568,True,2022-03-22 19:31,R_2bUkQFJ6AgfDK6p,,,,,anonymous,EN,2.7,37.634,38.31,8,Firefox,98,Windows NT 10.0,1536x864,Disagree,Neither agree nor disagree,Agree,12.634,47.58,48.002,7,Yes,Somewhat agree,5,-1,1,-5,5,Study tips,,I would have liked to receive weekly reminder emails.,,5.232,93.604,97.686,29,Neither agree nor disagree,Agree,Somewhat disagree,Somewhat disagree,5.0,5.0,-5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"I simply watch the lecture videos and then make notes of important points made to later include them in my reflection. Then, once I finish watching the lecture video, I look at those notes I took and simply expand on them from memory to the best of my ability.",About 5-10 minutes or so.,No,,,"Perhaps have the ability to see the answers my classmates have wrote can be beneficial as it may help me understand the learned topic even better (we can make submissions anonymous). If no other answers were provided at the time I wrote my own reflection, I could always come back after the deadline is passed (perhaps some assessment is due) and look over the other responses. ","No, I am not willing to be contacted",13.695,14.446,16.14,3,946807888aebcc3bf0619620544faf5bee9280bc79483ea01a28500ec8433a5e
2022-03-22 19:53,2022-03-22 19:58,IP Address,100,309,True,2022-03-22 19:58,R_2YqRa8bjkTAKfL8,,,,,anonymous,EN,1.001,8.832,27.076,2,Chrome,99.0.4844.74,Windows NT 10.0,1920x1080,Neither agree nor disagree,Agree,Strongly agree,8.813,17.862,18.537,10,Yes,Strongly agree,5,5,5,0,0,"Study tips,FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,2.324,58.601,61.059,26,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,-2.0,5.0,-2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,by text,1-2 hours,Yes,the voice is not very accurate,Yes,in some reflection it is hard to writer over 200 words if you are only putting in the key points,"No, I am not willing to be contacted",2.698,14.718,29.741,2,abfde43a9c7ddd4ea6658c54215e6344c0831d81a03da2e63a66249fa47044f0
2022-03-22 20:34,2022-03-22 20:38,IP Address,100,261,True,2022-03-22 20:38,R_wSRuE7DlSx23RYJ,,,,,anonymous,EN,1.921,12.991,13.898,5,Chrome,99.0.4844.74,Windows NT 10.0,1920x1080,Agree,Somewhat agree,Agree,10.068,20.722,21.406,7,Yes,Strongly agree,3,-3,-5,3,5,Study tips,,I would have liked to receive weekly reminder emails.,,4.332,59.718,61.043,10,Strongly agree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,5.0,5.0,-5.0,Unsure,Unsure,Unsure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,"Following along with the video and completing the reflection simultaneously. If there are missing words to meet the required word count afterwards, It will be a copy and paste.",10-20 minutes,No,,,,"No, I am not willing to be contacted",7.46,7.46,10.693,1,deb4fce6ebf0f8dd9ad8f97ded1c15c573d4095ba2fe35e9512f2a02cdb4bf6a
2022-03-22 20:52,2022-03-22 20:57,IP Address,100,271,True,2022-03-22 20:57,R_2pJNdqlR07GnRU1,,,,,anonymous,EN,5.292,14.799,18.203,5,Chrome,99.0.4844.82,Windows NT 10.0,1536x864,Agree,Neither agree nor disagree,Agree,8.631,29.777,30.825,4,Yes,Agree,3,3,-5,0,5,"Study tips,FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,3.9,51.007,56.915,17,Strongly agree,Strongly agree,Disagree,Somewhat agree,3.0,5.0,-5.0,Yes,Yes,Yes,No,Unsure,Unsure,Unsure,Yes,Yes,Yes,No,Text,About 10 minutes,Yes,Voice detection didn't work well,Yes,The word requirement of 200 seemed excessive,"No, I am not willing to be contacted",2.375,16.878,18.552,3,f37a9f2cc67c4a790aec6e537e6863cf16df0c5e192646fb0b296efc2cc81e69
2022-03-22 22:24,2022-03-22 22:34,IP Address,100,545,True,2022-03-22 22:34,R_1pXyt60xXyEiDSz,,,,,anonymous,EN,1.882,1.882,27.525,1,Chrome,99.0.4844.82,Windows NT 10.0,1504x1003,Agree,Disagree,Agree,1.37,12.431,13.439,13,Yes,Strongly agree,2,3,-4,-4,4,"University resources,Study tips,Information about CS related clubs,More practice content",,I would have liked to receive weekly reminder emails.,,1.291,53.57,59.423,57,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Strongly disagree,5.0,3.4,-3.0,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Imma be real I just paraphrased the slides into the reflections,However long it took to paraphrase most of the slides (until I hit the word count) so like 5 mins probably?,No,,,"I really do think the reflections help, writing down notes is one of the best ways to internalize information, but they were annoying to do. Maybe make them optional for an extra 1% at the end of the course or something? Or maybe offer a bonus if you submit proof you wrote out course notes each week, that way it is encouraged but not required. ","Yes, I am willing to be contacted",0.847,11.995,14.212,17,cb1680e67265ed140642bf5151c7844d1b7d1d85971143d231b9f87f76be736a
2022-03-22 23:01,2022-03-22 23:03,IP Address,100,135,True,2022-03-22 23:03,R_30vOjadcNYJWm6D,,,,,anonymous,EN,1.232,11.986,12.732,5,Chrome,99.0.4844.83,Windows NT 10.0,1920x1080,Agree,Somewhat disagree,Somewhat agree,6.583,13.153,13.579,7,Yes,Somewhat disagree,5,5,-5,-5,5,FAQs about assignments / homework,,I would have liked to receive weekly reminder emails.,,1.923,36.941,37.886,13,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly disagree,5.0,2.0,-5.0,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,,,No,,,,"No, I am not willing to be contacted",4.872,4.872,6.221,1,8ab31eb9f2a624284d699148e23d489126b96e4b55521ec0873400dd17f26129
2022-03-23 9:10,2022-03-23 9:17,IP Address,100,386,True,2022-03-23 9:17,R_1jVzGMzYF6JKJvg,,,,,anonymous,EN,4.859,4.859,21.384,1,Chrome,99.0.4844.82,Windows NT 10.0,1536x864,Somewhat agree,Somewhat agree,Agree,5.689,20.468,22.115,4,Yes,Strongly agree,3,3,3,1,5,"University resources,Study tips,FAQs about assignments / homework",,I would have liked to receive biweekly reminder emails.,,3.52,67.405,71.637,13,Agree,Disagree,Somewhat disagree,Somewhat disagree,3.6,5.0,-4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Text,depends how confusing the topic was. Sometimes it would be 5 minute video plus 5 minutes to work on the reflection. Other times I had to rewatch the video several times and pause it to fully grasp the concepts before continuing in my reflection which could take up to 30 mins.,No,,,"Sometimes the word count was frustrating. Especially if the video was very short it would be annoying to hit a word limit floor because the rest ended up just being jibberish and not actual reflection. I do understand why it's important to have the word limit, so that students don't write bare minimum or a very poor reflection but maybe a different method would suffice?","Yes, I am willing to be contacted",5.638,5.638,18.823,1,a6cdae5bf2b7ae41fa610bc4a0b9efd96ed56f52012f83faf60a51a9305bf6be
2022-03-23 10:43,2022-03-23 10:47,IP Address,100,197,True,2022-03-23 10:47,R_0JMtGTjGpWcLqnL,,,,,anonymous,EN,2.657,22.0,23.055,2,Chrome,99.0.4844.51,Linux x86_64,1920x1080,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,5.387,7.402,9.111,3,Yes,Neither agree nor disagree,0,0,0,0,0,FAQs about assignments / homework,,Other,2 per week,2.586,33.921,43.201,15,Neither agree nor disagree,Neither agree nor disagree,Disagree,Strongly disagree,5.0,5.0,-5.0,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,text,while watching video (duration of video),No,,,ended up just transcribing video most of the time,"No, I am not willing to be contacted",2.546,2.546,4.05,1,1acf1858b3427d8f1c2e5bf6e264513395d9e4c04b4fb216e90a71b9325ffabe
2022-03-23 11:08,2022-03-23 11:11,IP Address,100,140,True,2022-03-23 11:11,R_31gxndmDocESJby,,,,,anonymous,EN,1.801,1.801,21.477,1,Safari,14.0.1,Macintosh,1680x1050,Agree,Somewhat agree,Neither agree nor disagree,6.933,12.57,13.775,3,Yes,Neither agree nor disagree,5,5,-5,-5,5,"Study tips,Information about CS related clubs,FAQs about assignments / homework",,I would have liked to receive weekly reminder emails.,,2.446,34.758,36.062,11,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,0.0,5.0,-5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Written.,Like 10 minutes,No,,,,"No, I am not willing to be contacted",1.8,7.294,9.865,2,1cf63741ca3c9769c9d56398e71bb44e0f9039ee69bb63fce84a8bde639865ef
2022-03-23 12:34,2022-03-23 12:39,IP Address,100,293,True,2022-03-23 12:39,R_3p6ef4qCbMbRzya,,,,,anonymous,EN,1.52,1.52,27.672,1,Chrome,99.0.4844.82,Windows NT 10.0,2048x1152,Somewhat agree,Somewhat disagree,Agree,5.078,10.734,11.534,4,Yes,Agree,1,1,-2,-2,2,"University resources,FAQs about assignments / homework",,I would have liked to receive weekly reminder emails.,,2.313,35.921,38.026,10,Neither agree nor disagree,Agree,Somewhat agree,Somewhat agree,-1.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,By trying to take notes on the content and creating a summary of my notes,15-20 minutes,No,,,I found the reflections to be somewhat helpful. My only comment would be decreasing the amount of reflections there are since it is difficult to take out the time to do multiple reflections. ,"No, I am not willing to be contacted",1.839,1.839,2.942,1,2a9e5dd3db51aaccc876a2a159623526aac9ca8491982dacbdcca65ac6f0db00
2022-03-23 12:43,2022-03-23 12:47,IP Address,100,233,True,2022-03-23 12:47,R_2TWT2z7DjaR2mPj,,,,,anonymous,EN,4.347,14.008,16.593,2,Chrome,99.0.4844.51,Windows NT 10.0,1920x1080,Somewhat agree,Somewhat disagree,Strongly agree,4.633,14.222,15.242,5,Yes,Agree,5,5,2,4,5,"University resources,Information about CS related clubs,FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,2.63,56.09,57.799,16,Somewhat disagree,Disagree,Disagree,Strongly disagree,3.0,5.0,-5.0,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,,,No,,,,"No, I am not willing to be contacted",6.605,6.605,7.762,1,cbce8ab50dc22e2cafe0b98e837cbc1b3381d1a84ea16a493d45d096fa252df4
2022-03-23 13:09,2022-03-23 13:12,IP Address,100,213,True,2022-03-23 13:12,R_d0DaReKwDkxeVrz,,,,,anonymous,EN,6.463,24.299,34.079,4,Safari,15.3,Macintosh,1440x900,Disagree,Neither agree nor disagree,Agree,2.609,12.347,13.811,8,Yes,Agree,4,4,0,0,5,University resources,,I would have liked to receive weekly reminder emails.,,4.649,30.671,32.443,17,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,4.1,5.0,-5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Through voice reflection.,15 mins.,Yes,It cannot recognize my voice and it cannot translate my voice reflection into text.,Yes,No.,"No, I am not willing to be contacted",6.597,6.597,8.574,1,ea673c63caff08e9e299cfb86de160ebfdb05ce18d58778f85c5852c4b40e17b
2022-03-23 13:13,2022-03-23 13:18,IP Address,100,277,True,2022-03-23 13:18,R_2DY8UVaPKsxwFcQ,,,,,anonymous,EN,16.734,38.931,40.461,2,Edge,99.0.1150.46,Windows NT 10.0,2752x1152,Strongly agree,Agree,Strongly agree,5.941,14.054,14.864,3,Yes,Somewhat agree,5,2,-5,-5,5,FAQs about assignments / homework,,I would have liked to receive weekly reminder emails.,,3.525,62.81,63.391,11,Neither agree nor disagree,Disagree,I did not get to provide voice reflections,Disagree,5.0,0.0,-5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Text,10-15 minutes,No,,,,"No, I am not willing to be contacted",22.201,22.201,24.361,1,e638eff9fb17074b7fd1eb90be2389db43f6e9140c4ef120f2b877c21703f07d
2022-03-23 13:24,2022-03-23 13:26,IP Address,100,108,True,2022-03-23 13:26,R_3MyadXAxGYt8CSN,,,,,anonymous,EN,8.205,36.082,50.718,5,Chrome,99.0.4844.82,Windows NT 10.0,3440x1440,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,4.063,6.687,7.445,6,I only remember receiving a few,Neither agree nor disagree,2,2,-1,0,1,FAQs about assignments / homework,,I would have liked to receive monthly emails.,,1.095,7.788,9.587,9,Somewhat disagree,Neither agree nor disagree,Disagree,Disagree,-0.2,-1.8,1.0,Yes,Unsure,Unsure,Unsure,Yes,Unsure,Unsure,No,Unsure,Unsure,Unsure,,,No,,,Nope,"No, I am not willing to be contacted",4.282,4.282,7.1,1,375d64d8c01ef91a24459cf1d19a05e24b6c6ee7b1773fd3dfa9ac0f4f4630e6
2022-03-23 14:28,2022-03-23 14:35,IP Address,100,410,True,2022-03-23 14:35,R_12zJF0hTDkqe85z,,,,,anonymous,EN,6.389,18.381,18.857,3,Chrome,99.0.4844.82,Windows NT 10.0,2560x1440,Somewhat agree,Somewhat disagree,Agree,10.754,23.319,23.924,6,Yes,Strongly agree,-2,-1,3,-4,-1,"University resources,Study tips,FAQs about assignments / homework",,I would have liked to receive weekly reminder emails.,,2.217,70.452,71.277,29,Disagree,Strongly disagree,Disagree,Disagree,4.5,5.0,-4.5,Unsure,Unsure,Unsure,Yes,Yes,No,No,Yes,Unsure,No,No,"I completed the reflections in tangent to watching the videos, so that way I could remember as much as I could while completing them, and more efficiently. I would sometimes pause the video and think about the content first before writing more in my reflection","About twice as long as the video, since I had to pause and was forced to digest what I was watching to reexplain it in text",No,,,"250 words is simply too many sometimes in my estimation. These response length quotas should depend on the question and length of the video, not a fixed amount. Sometimes there was content that was dry and not deep, while other instances the content was very deep and full, meaning I had a lot to write for it","No, I am not willing to be contacted",10.718,14.145,14.846,7,4064300e4b7ecfff489b1372b9cff99b1515a8e6652ae8b240062e5680c56ddd
2022-03-23 15:03,2022-03-23 15:11,IP Address,100,467,True,2022-03-23 15:11,R_1PbcowFAJNFMLBY,,,,,anonymous,EN,1.203,1.203,22.096,1,Firefox,98,Windows NT 10.0,1920x1080,Disagree,Agree,Strongly agree,2.278,20.027,21.015,11,Yes,Strongly agree,3,1,3,4,5,FAQs about assignments / homework,,I would have liked to receive weekly reminder emails.,,2.923,59.751,62.563,16,Somewhat agree,Somewhat agree,Agree,Agree,2.5,5.0,2.5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,I had only voice-type reflections. When I was watching a PCRS video I would take notes on the material so I memorize it better.,Up to the length of a video. Most of the times I watch videos at 2x speed,Yes,"When submitting a voice reflection for one of the PCRS I was not able to upload the reflection - it would give me en error that reflection has to be at leas 150 words long (but I was submitting a voice reflection so that was weird). Also, sometimes when I wanted to re-submit my reflection the feature wold work but then at the main page I would see multiple submitions (all submition attepts that I made)",Yes,It would be way better if a student could select type of a reflection. Throughout the course I got only voice reflections and sometimes I did not have opportunity to record my voice but didn't have any other option,"No, I am not willing to be contacted",2.19,14.239,15.308,10,33000b2e2ba9312b42718c0393182302908309b6e5ca0988f9a19308543e5f48
2022-03-23 15:16,2022-03-23 15:23,IP Address,100,426,True,2022-03-23 15:23,R_2tMbLTMAMgWkWwQ,,,,,anonymous,EN,5.666,9.994,39.571,2,Chrome,99.0.4844.82,Windows NT 10.0,1920x1080,Strongly agree,Somewhat disagree,Somewhat disagree,6.355,23.148,24.073,4,Yes,Strongly agree,4,-3,-5,3,5,FAQs about assignments / homework,,I would have liked to receive weekly reminder emails.,,4.277,62.699,65.136,11,Disagree,Somewhat agree,Strongly agree,Strongly agree,-4.8,5.0,-4.8,Yes,Yes,No,Unsure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"mostly voice, sometimes text if I'm in public/on campus",2 mins,Yes,Sometimes voice was not accepted even though I recorded enough,Yes,"The word count was too large for many reflections. I sometimes wrote genuine reflections/answers then completed the rest of the word count with ""blah""s or continuously clicking on the word suggested by Google Keyboard (that was fun though)","Yes, I am willing to be contacted",2.72,2.72,7.693,1,4023a123ff215f68e4d92861102343b80cb36355fb6f867ff31a331e783be334
2022-03-23 15:50,2022-03-23 15:55,IP Address,100,267,True,2022-03-23 15:55,R_1qUvOhOsQmcVQqS,,,,,anonymous,EN,7.55,21.512,22.891,3,Chrome,99.0.4844.82,Windows NT 10.0,1536x864,Somewhat agree,Somewhat disagree,Strongly agree,55.581,62.369,63.861,3,Yes,Somewhat agree,5,0,-2,4,0,"Study tips,FAQs about assignments / homework",,I would have liked to receive weekly reminder emails.,,34.066,78.397,80.874,11,Neither agree nor disagree,Disagree,Somewhat disagree,Somewhat agree,5.0,0.0,-5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,text mostly.,10mins,No,,,,"No, I am not willing to be contacted",11.541,11.541,19.539,1,fbd6d307590d7328853ff3d85490d3906db979b6b9c5480f7718a738e994d88f
2022-03-23 16:17,2022-03-23 16:20,IP Address,100,198,True,2022-03-23 16:20,R_2q32fobDABRXYhj,,,,,anonymous,EN,1.472,1.472,18.903,1,Chrome,99.0.4844.82,Windows NT 10.0,1920x1080,Disagree,Somewhat disagree,Somewhat agree,5.241,14.634,15.534,3,Yes,Agree,3,-4,5,-5,5,More practice content,,I would have liked to receive weekly reminder emails.,,2.425,50.602,52.162,21,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,4.6,5.0,-4.4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"By watching the video once, typing out the reflection, and then re watching to adjust any inaccuracies.",10 ~ 15 minutes,No,,,Nope,"Yes, I am willing to be contacted",5.061,5.061,5.814,1,e99dc1868a06e253b400a2a524f5a2f68a922c696bd8ea343bc5f8f35d4fb8bf
2022-03-23 16:17,2022-03-23 16:22,IP Address,100,286,True,2022-03-23 16:22,R_3fxQXLElsQbaXtv,,,,,anonymous,EN,1.695,17.328,27.807,2,Edge,99.0.1150.46,Windows NT 10.0,1536x864,Agree,Disagree,Somewhat agree,12.242,25.497,26.166,3,I only remember receiving a few,Somewhat agree,5,5,0,-2,5,"Study tips,FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,4.91,70.259,74.318,16,Somewhat agree,Neither agree nor disagree,I did not get to provide voice reflections,Somewhat agree,5.0,5.0,-5.0,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Rewatching the videos to find important bits to write about.,Roughly 10 minutes,No,,,,"No, I am not willing to be contacted",6.264,6.264,7.81,1,617c0629b9d10f493b2137a0cce5afaddfb482cc9e34a94b323bea12d00cf57c
